year,country,country name,region,plantDay_sacks,harDay_sacks,yield,Production,Harvested_Area,yldAnom,yldAnomFD,yldAnomGau,yldAnomSmooth5,yldAnomSmooth9,yldAnomLinAbs,yldAnomSmooth5Abs,yldAnomSmooth9Abs,yldAnomGauAbs,expectedYld,expectedYldSmooth5,expectedYldSmooth9,expectedYldGau,prodAnomSmooth5,prodAnomSmooth9,prodAnomGau,directProdAnom,directProdExp,expectedProd,expectedProdSmooth5,expectedProdSmooth9,expectedProdGau,CDD1,EDD1,CDD2,EDD2,TAVG1,TAVG2,sumP1,sumP2,sfcSMgl1,sfcSMgl2,sfcSMfl1,sfcSMfl2CDD1haWgt,EDD1haWgt,CDD2haWgt,EDD_2_haWgt,TAVG1haWgt,TAVG2haWgt,sumP1haWgt,sumP2haWgt,sfcSMgl1haWgt,sfcSMgl2haWgt,sfcSMfl1haWgt,sfcSMfl2haWgt,country,state,ProdAnomLinAbs,sfcSMfl2,TAV1,TAV2,CDD1haWgt,TAV1haWgt,EDD2haWgt,TAV2haWgt
1994,Brazil,Brazil,0.0,,,1.5541,2096259.0,1348850.0,-0.06914682122126793,,-0.00553051167002076,-0.00905439010393419,0.023504101509618968,-0.1154436352690551,-0.01419999999999999,0.03568888888888888,-0.008642767110746519,1.6695436352690551,1.5683,1.5184111111111112,1.5627427671107466,-19153.669999999987,48138.95777777777,-11657.796417330443,,,2251963.932432665,2115401.455,2048108.8272222222,2107905.5814173305,,,2.3072738647460938,2.3072738647460938,,,,-0.11647529155015945,,0.45460474491119385,,,,2.3316214084625244,,,,,-0.023636985570192337,,0.4278969466686249,,0.27589306235313416,,,-155716.14743266496,0.123569615,,2.3072739,,,2.3316214,2.3316214
1994,Bulgaria,Bulgaria,6.0,,,2.8447,3754310.0,1319760.0,-0.1960341223211763,,-0.06689755116916886,0.04583789825074718,-0.07424201334273531,-0.6936342489772049,0.12467999999999746,-0.2281333333333353,-0.20394702001841614,3.538334248977205,2.7200200000000025,3.0728333333333353,3.048647020018416,164547.67679999664,-301081.2480000026,-269161.11913950485,,,4669752.008430156,3589773.5952000036,4055402.520000003,4023482.391139505,,,2.7588865756988525,2.7588865756988525,,,,-0.9565773010253906,,-1.9830366373062134,,,,2.105475664138794,,,,,-0.9155980944633484,,-1.9060686826705933,,-0.5564911961555481,,,-915430.736430156,-0.59719825,,2.7588866,,,2.1054757,2.1054757
1994,Burundi,Burundi,9.0,,,0.8824000000000001,7942.0,9000.0,0.21003383221156538,,0.13386632372656854,0.13343266711195564,0.14006804576580134,0.1531641914546742,0.10387999999999975,0.10841111111111068,0.10417775145494979,0.7292358085453259,0.7785200000000003,0.7739888888888894,0.7782222485450503,934.9199999999978,975.6999999999962,937.599763094548,,,6563.122276907933,7006.680000000003,6965.900000000004,7004.000236905453,,,,,,,,,,,,,,,,,,,,,,,,,,1378.4777230920677,,,,,,,
1994,Cameroon,Cameroon,24.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994,Canada,Canada,7.0,,,2.1275,22919500.0,10773000.0,-0.08077009610452338,,-0.03443084853685647,-0.047467674343636954,-0.0466244105975429,-0.1869373251829205,-0.10602,-0.1040444444444435,-0.07586368117825915,2.3144373251829204,2.23352,2.2315444444444434,2.203363681178259,-1142153.46,-1120870.7999999898,-817279.4373333858,,,24933433.3041956,24061710.96,24040428.29999999,23736836.937333386,0.3108021020889282,-0.12737202644348145,0.2671246826648712,0.2671246826648712,,,0.6168948411941528,-0.8817334175109863,0.883945882320404,0.19356918334960938,-0.11876476556062698,,-0.09155233949422836,0.3711285889148712,,,,0.6499575972557068,-0.6416409611701965,0.916115403175354,0.816813588142395,-0.06804174184799194,-0.7663361430168152,,,-2013875.8041956027,-0.5735772,0.35696468,0.26712468,0.42421597,0.2566568,0.3711286,0.3711286
1994,Chad,Chad,12.0,,,2.2297000000000002,2932.0,1315.0,0.28267858185013967,,0.18457341280943051,0.14516245005290013,0.1375955918617245,0.4913845470485103,0.2826399999999998,0.26968888888888953,0.34741902366788535,1.73831545295149,1.9470600000000005,1.9600111111111107,1.8822809763321149,371.6715999999997,354.6408888888897,456.8560161232692,,,2285.884820631209,2560.3839000000007,2577.4146111111104,2475.199483876731,,,,,,,,,,,,,,,,,,,,,,,,,,646.1706793687911,,,,,,,
1994,Chile,Chile,0.0,,,3.5157000000000003,1271200.0,361580.0,-0.018223440166739047,,0.004216365208011544,0.02664961278340497,-0.007425183512139781,-0.06525736223024658,0.09126000000000323,-0.026299999999999102,0.01476123639822946,3.580957362230247,3.424439999999997,3.5419999999999994,3.500938763601771,32997.79080000117,-9509.553999999674,5337.367856871808,,,1294802.5630352127,1238209.0151999989,1280716.3599999999,1265869.4381431283,,,-0.06472434103488922,-0.06472434103488922,,,,-0.16919171810150146,,-0.17091816663742065,,,,-0.041475940495729446,,,,,-0.19106414914131165,,-0.18774370849132538,,0.5474058985710144,,,-23595.75703521256,0.14514324,,-0.06472434,,,-0.04147594,-0.04147594
1994,China,China,37.0,,,3.4263000000000003,99297000.0,28980600.0,0.0006357350852354979,,-0.022792600259140174,-0.02395182287957396,-0.025188486888899058,0.002176835232010621,-0.08407999999999882,-0.08853333333333202,-0.07991577457211374,3.4241231647679897,3.510379999999999,3.5148333333333324,3.506215774572114,-2436688.847999966,-2565749.119999962,-2316007.0965645993,,,99233143.7888752,101732918.62799998,101861978.89999998,101612236.8765646,-0.11835375428199768,0.34098103642463684,0.9424774646759033,0.9424774646759033,,,-0.1794811487197876,0.05162304267287254,-0.8227115273475647,-0.027915233746170998,-1.4468275308609009,,0.5126105546951294,1.6230584383010864,,,,0.07390987873077393,0.6377764940261841,-0.931430995464325,-0.051305655390024185,-1.1538206338882446,-0.0330892913043499,,,63085.991124807006,-0.19362645,0.12228138,0.94247746,-0.3527702,-0.0314339,1.6230584,1.6230584
1994,Colombia,Colombia,38.0,,,2.0547,105183.0,51191.0,0.24052107070380607,,0.039811580393230794,0.029130395584360824,0.027909639692721477,0.3983798870056501,0.05815999999999977,0.055788888888888666,0.07866892019324911,1.65632011299435,1.9965400000000002,1.9989111111111113,1.9760310798067509,2977.268559999988,2855.8890111110995,4027.1406936126155,,,84788.68290429376,102204.87914,102326.2586888889,101155.00700638739,,,,,,,,,,,,,,,,,,,,,,,,,,20393.464795706233,,,,,,,
1994,Cyprus,Cyprus,12.0,,,2.4242,8000.0,3300.0,0.4143080722249313,,0.038636885797734825,-0.09486685484714104,0.05162241887905594,0.7101462887839223,-0.25408000000000097,0.11899999999999977,0.09017929156148696,1.7140537112160776,2.678280000000001,2.3052,2.334020708438513,-838.4640000000032,392.69999999999925,297.59166215290696,,,5656.377247013056,8838.324000000002,7607.160000000001,7702.268337847093,,,,,,,,,,,,,,,,,,,,,,,,,,2343.4827529869435,,,,,,,
1994,Czechoslovakia,Czechoslovakia,,,,4.675854318305356,5858102.0,1252841.0,0.03923283312950694,,0.016480786096464663,0.043507131103584055,0.010548635088954336,0.1765215708740966,0.19495123778658385,0.04880901247130254,0.07581230840000153,4.499332747431259,4.480903080518772,4.627045305834053,4.600042009905354,244242.9036997815,61149.93199355914,94980.76826816631,,,5636948.538624526,5613859.096300218,5796952.068006441,5763121.231731834,,,,,,,,,,,,,,,,,,,,,,,,,,221153.46137547406,,,,,,,
1994,Dem. Rep. Congo,Dem. Rep. Congo,,,,1.2813,10250.0,8000.0,0.19283694042753177,,0.060259375743114504,0.004122127832982976,0.06662411898551554,0.20713809523809545,0.005259999999999598,0.08003333333333362,0.0728221224976553,1.0741619047619047,1.2760400000000005,1.2012666666666665,1.2084778775023448,42.07999999999679,640.2666666666689,582.5769799812424,,,8593.295238095237,10208.320000000003,9610.133333333331,9667.823020018759,,,,,,,,,,,,,,,,,,,,,,,,,,1657.1047619047636,,,,,,,
1994,Denmark,Denmark,16.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8615224957466125,-0.8615224957466125,,,,1.1921632289886475,,-0.09312630444765091,,,,2.26416277885437,,,,,1.2233775854110718,,-0.0692611038684845,,0.8617694973945618,,,,0.7927396,,-0.8615225,,,2.2641628,2.2641628
1994,Ecuador,Ecuador,0.0,,,0.6162000000000001,19836.0,32190.0,-0.33044382968952407,,-0.050930208419349574,-0.03450220926953043,-0.044387772684978746,-0.3041111364267849,-0.022019999999999706,-0.02862222222222288,-0.033067319923580474,0.920311136426785,0.6382199999999998,0.644822222222223,0.6492673199235806,-708.8237999999906,-921.3493333333546,-1064.4370283400553,,,29624.815481578207,20544.301799999994,20756.827333333356,20899.91502834006,,,,,,,,,,,,,,,,,,,,,,,,,,-9789.337481578206,,,,,,,
1994,Egypt,Egypt,12.0,,,5.0026,4437055.0,886950.0,-0.009196533107194706,,-0.06623961484310127,-0.060181027777881646,-0.06622809109706773,-0.046433604705008236,-0.3203399999999972,-0.3548111111111094,-0.3548772281214507,5.049033604705008,5.322939999999997,5.35741111111111,5.357477228121451,-284125.5629999975,-314699.7149999985,-314758.35748232075,,,4478240.3556931075,4721181.632999998,4751755.784999998,4751814.427482321,,,0.5301392674446106,0.5301392674446106,,,,-0.5764961838722229,,0.7323811054229736,,,,0.5824004411697388,,,,,-0.6483043432235718,,-0.017198912799358368,,-0.3457287549972534,,,-41184.28569310706,-0.12054814,,0.53013927,,,0.58240044,0.58240044
1994,Eritrea,Eritrea,9.0,,,0.7449,13520.0,18150.0,0.544564841753674,,0.4994710613584438,,,0.2626282430213467,,,0.24812482427559568,0.4822717569786533,,,0.4967751757244043,,,4503.4655606020615,,,8753.232389162558,,,9016.469439397939,,,-1.922879934310913,-1.922879934310913,,,,1.0453259944915771,,0.7552301287651062,,,,-1.9513314962387085,,,,,1.134838342666626,,0.41950392723083496,,1.5678693056106567,,,4766.702610837442,1.4306794,,-1.9228799,,,-1.9513315,-1.9513315
1994,Eswatini,Eswatini,,,,1.4286,500.0,350.0,-0.35208593729763044,,-0.17639426064566346,-0.06391901189267166,-0.1159197565881088,-0.7763220448179282,-0.09755000000000091,-0.18731666666666835,-0.30596780561042114,2.2049220448179283,1.526150000000001,1.6159166666666684,1.7345678056104212,-34.14250000000032,-65.56083333333392,-107.0887319636474,,,771.7227156862749,534.1525000000004,565.570833333334,607.0987319636474,,,,,,,,,,,,,,,,,,,,,,,,,,-271.71271568627486,,,,,,,
1994,Ethiopia,Ethiopia,9.0,,,1.0749,802747.0,746810.0,-0.36663078241924046,,-0.16971919523816997,,,-0.6222143689390649,,,-0.21972224567306498,1.6971143689390649,,,1.294622245673065,,,-164090.77029110165,,,1267421.981867383,,,966836.8392911017,,,-0.2512122094631195,-0.2512122094631195,,,,0.39335229992866516,,-0.21027055382728577,,,,-0.590704619884491,,,,,0.25082927942276,,0.00282890722155571,,0.39600861072540283,,,-464675.91286738304,0.57304853,,-0.2512122,,,-0.5907046,-0.5907046
1994,Finland,Finland,16.0,,,3.7953,337400.0,88900.0,0.19587714350764585,,0.10042038064104178,0.07314935248543764,0.08718430224230916,0.6216462341391136,0.2586999999999988,0.3043555555555546,0.34634533979180215,3.1736537658608865,3.5366000000000013,3.4909444444444455,3.448954660208198,22998.429999999895,27057.208888888803,30790.100707491212,,,282137.8197850328,314403.7400000001,310344.9611111112,306612.0692925088,,,,,,,,,,,,,,,,,,,,,,,,,,55264.3502149672,,,,,,,
1994,Former USSR,Former USSR,,,,1.442736317146887,60048626.0,41621345.0,-0.19314256645369474,,-0.1252136939360006,-0.10190276523216422,-0.13103776775723067,-0.34535691613444075,-0.16370033725372934,-0.21756175291217805,-0.20650796931012616,1.7880932332813277,1.6064366544006163,1.660298070059065,1.6492442864570132,-6813428.213453822,-9055212.776762517,-8595139.435906174,,,74422845.35456762,66862054.21345382,69103838.77676252,68643765.43590617,,,,,,,,,,,,,,,,,,,,,,,,,,-14374219.354567625,,,,,,,
1994,France,France,40.0,,,6.668500000000001,30493197.0,4572752.0,0.11639431567630046,,-0.0012724518390087947,0.004727954293428805,-0.009233060066891317,0.6952521015096806,0.031380000000002184,-0.06214444444444389,-0.008496156037804958,5.97324789849032,6.637119999999999,6.730644444444445,6.676996156037806,143492.95776000997,-284171.1326222197,-38850.8145141847,,,27314181.27431741,30349903.754239995,30777567.844622225,30532247.526514187,,,-0.14214876294136047,-0.14214876294136047,,,,1.347710132598877,,1.0169951915740967,,,,0.4047512710094452,,,,,1.4137749671936035,,1.0706151723861694,,1.082995891571045,,,3179215.437682595,1.1564052,,-0.14214876,,,0.40475127,0.40475127
1994,Germany,Germany,40.0,,,6.768400000000001,16480510.0,2434910.0,0.08205633690298317,,0.0015699881369201896,0.009756825302102383,-0.002255406341672452,0.5132728230063934,0.06539999999999235,-0.015300000000003422,0.01060965068022579,6.255127176993607,6.703000000000008,6.783700000000004,6.757790349319775,159243.11399998137,-37254.12300000833,25833.54453778858,,,15230671.714533504,16321201.730000021,16517698.96700001,16454611.299462212,,,0.45243632793426514,0.45243632793426514,,,,1.9983829259872437,,-0.33500179648399353,,,,0.5968873500823975,,,,,2.199725389480591,,-0.15798678994178772,,1.0084068775177002,,,1249773.1294664973,1.0781395,,0.45243633,,,0.59688735,0.59688735
1994,Greece,Greece,12.0,,,2.7510000000000003,2470190.0,897932.0,0.12608383226887723,,0.0836868033363133,0.0980545554695167,0.10367177365790994,0.30802024914328197,0.2456599999999991,0.25841111111111026,0.21244366478342203,2.4429797508567184,2.5053400000000012,2.49258888888889,2.5385563352165783,220585.9751199992,232035.60582222146,190759.96480630772,,,2193629.693646275,2249624.956880001,2238175.3261777787,2279450.9671936925,,,2.070988893508911,2.070988893508911,,,,-0.08414743840694427,,-0.7528278231620789,,,,1.6372376680374146,,,,,-0.0026594349183142185,,-0.8283161520957947,,-0.1909603625535965,,,276581.23835372546,-0.24850997,,2.070989,,,1.6372377,1.6372377
1994,Guatemala,Guatemala,3.0,,,2.1025,26004.0,12368.0,0.11980060443325515,,0.027021251313410266,0.02106725202999338,0.03293266081488294,0.22493359069796082,0.043379999999999974,0.06703333333333372,0.05531743458452354,1.8775664093020392,2.05912,2.0354666666666663,2.0471825654154765,536.5238399999997,829.0682666666714,684.1660309413871,,,23221.74135024762,25467.19616,25174.65173333333,25319.553969058612,,,,,,,,,,,,,,,,,,,,,,,,,,2781.978649752379,,,,,,,
1994,Honduras,Honduras,3.0,,,0.6071000000000001,850.0,1400.0,0.02713942915035879,,0.031168171546318475,0.014934522151017397,0.029535626466183518,0.016041003752345406,0.00893333333333357,0.017416666666667302,0.018350253108951775,0.5910589962476547,0.5981666666666665,0.5896833333333328,0.5887497468910483,12.506666666666998,24.38333333333422,25.690354352532484,,,827.4825947467166,837.4333333333332,825.5566666666659,824.2496456474677,,,,,,,,,,,,,,,,,,,,,,,,,,22.457405253283568,,,,,,,
1994,Hungary,Hungary,6.0,,,4.6033,4873751.0,1058749.0,0.1315209991868988,,0.10964387674110539,0.1999885300772648,0.0959658219141833,0.5350591071593973,0.7671799999999975,0.4030777777777734,0.45485192896719706,4.068240892840603,3.8361200000000024,4.2002222222222265,4.148448071032803,812251.0578199974,426758.1941444398,481574.0249420909,,,4307245.977054095,4061488.2138800025,4446981.0775555605,4392165.246757909,,,-0.39786481857299805,-0.39786481857299805,,,,1.1611934900283813,,-0.40279385447502136,,,,-0.3640587031841278,,,,,1.0838712453842163,,-0.3543178141117096,,1.2157522439956665,,,566493.2946459048,1.2001882,,-0.39786482,,,-0.3640587,-0.3640587
1994,India,India,33.0,,,2.3796,59840000.0,25147300.0,0.051519657619446456,,-0.01555161002420859,-0.020103606460167553,-0.013464647814009708,0.11658952486802043,-0.048820000000000086,-0.03247777777777694,-0.03759121513167063,2.2630104751319795,2.42842,2.412077777777777,2.4171912151316706,-1227691.186000002,-816728.42111109,-945317.5642806608,,,56908603.321286425,61068206.266,60657243.50111109,60785832.64428066,-0.47709694504737854,-2.340003728866577,0.39089420437812805,0.39089420437812805,,,0.08389803022146225,-0.03918273374438286,0.6735081076622009,-0.10842085629701614,,,-2.340003728866577,0.473993182182312,,,,0.08389835059642792,0.28921395540237427,0.673507571220398,-0.6647260785102844,,0.040628738701343536,,,2931911.7587135704,0.26643437,0.18313056,0.3908942,-0.47709525,0.18313058,0.47399318,0.47399318
1994,Iran,Iran,25.0,,,1.6028,10869560.0,6781766.0,0.10435111291282144,,0.026036861850456595,0.0011618174322576978,0.013717498243147554,0.1514499888858023,0.0018599999999986405,0.02168888888888776,0.04067288781286904,1.4513500111141977,1.6009400000000014,1.5811111111111122,1.562127112187131,12614.084759990781,147088.96924443677,275834.00769112963,,,9842716.159473889,10857200.460040009,10722725.575555563,10593980.53710887,,,-0.5823801159858704,-0.5823801159858704,,,,-0.7639108896255493,,-0.7821404337882996,,,,-0.7020533084869385,,,,,0.20236167311668396,,0.31390178203582764,,-0.8118482232093811,,,1027098.3853261119,-1.1574959,,-0.5823801,,,-0.7020533,-0.7020533
1994,Iraq,Iraq,25.0,,,0.7431,1342000.0,1806000.0,-0.4291768123618261,,-0.014121889219524326,0.03076624313377316,-0.04278067212457719,-0.5587041594887464,0.022179999999999755,-0.033211111111110636,-0.010644293411404493,1.3018041594887464,0.7209200000000002,0.7763111111111106,0.7537442934114045,40057.07999999956,-59979.26666666581,-19223.593900996515,,,2351058.312036676,1301981.5200000005,1402017.8666666658,1361262.1939009966,,,0.7568281292915344,0.7568281292915344,,,,0.30218783020973206,,0.17904214560985565,,,,0.6260321140289307,,,,,0.7272108793258667,,0.6457560658454895,,0.17355801165103912,,,-1009019.712036676,-0.11924379,,0.7568281,,,0.6260321,0.6260321
1994,Ireland,Ireland,7.0,,,7.7193000000000005,572000.0,74100.0,0.058278618761673597,,-0.030136232343697996,-0.026528249634915055,-0.03234042197571995,0.4250961267018649,-0.21036000000000055,-0.2579888888888888,-0.23985906690056602,7.294203873298136,7.929660000000001,7.977288888888889,7.9591590669005665,-15587.676000000041,-19116.976666666662,-17773.556857331943,,,540500.5070113918,587587.8060000001,591117.1066666667,589773.686857332,,,,,,,,1.1060067415237427,,,,,,,,,,,1.1060067415237427,,,,0.06767420470714569,,,31499.62298860819,0.122389756,,,,,,
1994,Israel,Israel,12.0,,,1.3157,103230.0,78460.0,-0.37507294130426727,,-0.41147274428222397,-0.46290067111902206,-0.4306300848191105,-0.7896657089932377,-1.1339400000000022,-0.9951000000000012,-0.9198804038257395,2.105365708993238,2.4496400000000023,2.3108000000000013,2.2355804038257396,-88968.93240000017,-78075.54600000009,-72173.81648416753,,,165186.99352760945,192198.75440000018,181305.3680000001,175403.63848416755,,,,,,,,,,,,,,,,,,,,,,,-0.5813041925430298,,,-61957.17152760943,-0.581267,,,,,,
1994,Italy,Italy,40.0,,,3.4796,8251400.0,2371390.0,0.10306476528068684,,0.054924416979536365,0.017319814288552955,0.044799423492672436,0.3251161387422452,0.059239999999995074,0.14919999999999645,0.1811646391399262,3.154483861257755,3.420360000000005,3.3304000000000036,3.298435360860074,140481.1435999883,353811.3879999916,429612.0136100296,,,7480511.483748027,8111007.500400011,7897677.256000008,7821876.630389971,,,0.6968632936477661,0.6968632936477661,,,,0.20099163055419922,,0.5528274774551392,,,,0.3425390422344208,,,,,0.16628189384937286,,0.5350849628448486,,0.9256448149681091,,,770977.1602519728,0.85604376,,0.6968633,,,0.34253904,0.34253904
1994,Japan,Japan,37.0,,,3.7182000000000004,564800.0,151900.0,0.06005134718164479,,0.09247742514265411,0.1147354219757163,0.09233526249302307,0.21063406002401042,0.3827000000000016,0.31430000000000113,0.31474294502746103,3.50756593997599,3.335499999999999,3.4038999999999993,3.4034570549725394,58132.130000000245,47742.17000000017,47809.453349671334,,,532799.2662823529,506662.44999999984,517052.4099999999,516985.12665032875,,,-0.8675928115844727,-0.8675928115844727,,,,0.7400033473968506,,0.9650965929031372,,,,0.23184356093406677,,,,,1.1546635627746582,,0.8549071550369263,,0.3291928470134735,,,31995.313717647183,0.6076447,,-0.8675928,,,0.23184356,0.23184356
1994,Jordan,Jordan,12.0,,,1.5767,46852.0,29715.0,0.46831438688791516,,0.11090446870899494,0.049412297165980716,0.13431654676258944,0.5028836469900648,0.07423999999999942,0.18669999999999942,0.15740604231854816,1.0738163530099352,1.5024600000000006,1.3900000000000006,1.4192939576814518,2206.0415999999827,5547.790499999983,4677.3205474956585,,,31908.452929690222,44645.59890000002,41303.85000000002,42174.31995250434,,,,,,,,,,,,,,,,,,,,,,,,,,14943.187570309776,,,,,,,
1994,Kenya,Kenya,9.0,,,2.2164,297000.0,134000.0,0.13690079636147626,,0.20040868925708666,0.14846518954546362,0.19724869757280367,0.2668895351526359,0.28651999999999944,0.36515555555555523,0.37002882671926196,1.9495104648473642,1.9298800000000007,1.851244444444445,1.8463711732807382,38393.67999999993,48930.8444444444,49583.8627803811,,,261234.4022895468,258603.9200000001,248066.75555555563,247413.73721961892,,,0.14796693623065948,0.14796693623065948,,,,0.7715727090835571,,-0.2930387556552887,,,,0.26665592193603516,,,,,1.1489124298095703,,0.11087255924940109,,0.20117582380771637,,,35763.19771045321,0.18413258,,0.14796694,,,0.26665592,0.26665592
1994,Kuwait,Kuwait,25.0,,,3.0714,43.0,14.0,0.2738124698722834,,0.012117387972781501,-0.044094762657637045,-0.0028101946213090943,0.6602130532212889,-0.14168000000000047,-0.008655555555555416,0.036771767644606435,2.4111869467787113,3.2130800000000006,3.0800555555555555,3.0346282323553937,-1.9835200000000066,-0.12117777777777583,0.5148047470244901,,,33.756617254901954,44.98312000000001,43.120777777777775,42.48479525297551,,,,,,,,,,,,,,,,,,,,,,,,,,9.242982745098043,,,,,,,
1994,Lebanon,Lebanon,12.0,,,2.2244,52675.0,23681.0,0.02409627656309468,,0.0012460975444304808,-0.05311640657591209,0.019369424416473074,0.0523385923898001,-0.12478000000000122,0.04226666666666645,0.002768369719122088,2.1720614076102,2.3491800000000014,2.1821333333333337,2.221631630280878,-2954.915180000029,1000.9169333333283,65.55776331853016,,,51436.58619361715,55630.93158000003,51675.099466666674,52610.45863668148,,,2.376723527908325,2.376723527908325,,,,-0.5333848595619202,,-0.6347987055778503,,,,2.3767240047454834,,,,,-0.6628398895263672,,-0.6347984671592712,,-1.0052235126495361,,,1239.430206382856,-1.0697491,,2.3767235,,,2.376724,2.376724
1994,Lesotho,Lesotho,17.0,,,0.4199,11955.0,28472.0,-0.47915840220385664,,-0.5009495853585673,-0.4801030136443557,-0.5366535476514516,-0.38629520748100504,-0.3877600000000006,-0.48633333333333434,-0.4214979583639817,0.806195207481005,0.8076600000000006,0.9062333333333343,0.8413979583639817,-11040.302720000018,-13846.882666666696,-12000.889870539286,,,22953.989947399175,22995.695520000016,25802.275466666695,23956.282670539287,,,0.2759368121623993,0.2759368121623993,,,,-0.8731599450111389,,-0.6806150674819946,,,,-0.784356951713562,,,,,-1.017147421836853,,-0.836319088935852,,-0.21520449221134186,,,-10998.597147399176,-0.38130942,,0.2759368,,,-0.78435695,-0.78435695
1994,Libya,Libya,12.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7861679792404175,1.7861679792404175,,,,-1.0508391857147217,,0.23979932069778442,,,,1.6992883682250977,,,,,-0.6638733744621277,,1.0446022748947144,,-0.7188434600830078,,,,-0.7482088,,1.786168,,,1.6992884,1.6992884
1994,Madagascar,Madagascar,17.0,,,2.0,4000.0,2000.0,-0.019842439304329326,,-0.10190779154109177,-0.10448028513347708,-0.11836878633667523,-0.04048826454033794,-0.23333999999999966,-0.2685222222222219,-0.22694282520491216,2.040488264540338,2.2333399999999997,2.268522222222222,2.226942825204912,-466.6799999999993,-537.0444444444438,-453.88565040982434,,,4080.976529080676,4466.679999999999,4537.044444444444,4453.885650409824,,,,,,,,,,,,,,,,,,,,,,,,,,-80.97652908067587,,,,,,,
1994,Malawi,Malawi,17.0,,,0.22440000000000002,208.0,927.0,-0.8395675022506695,,-0.6286733056349812,-0.6031549534891957,-0.634077402522105,-1.1743191070889896,-0.3410600000000016,-0.388844444444445,-0.3799196015943095,1.3987191070889895,0.5654600000000016,0.613244444444445,0.6043196015943095,-316.1626200000015,-360.4588000000005,-352.1854706779249,,,1296.6126122714932,524.1814200000015,568.4776000000005,560.2042706779249,,,,,,,,,,,,,,,,,,,,,,,,,,-1088.5938122714933,,,,,,,
1994,Mali,Mali,18.0,,,1.6278000000000001,2650.0,1628.0,-0.21238037739545612,,-0.1578716402143703,-0.20105622742264836,-0.1459601259181537,-0.43893367864693555,-0.4096400000000009,-0.2782000000000011,-0.3051594842458092,2.0667336786469357,2.037440000000001,1.9060000000000012,1.9329594842458093,-666.8939200000015,-452.90960000000183,-496.79964035217733,,,3364.6424288372114,3316.9523200000017,3102.968000000002,3146.858040352178,,,,,,,,,,,,,,,,,,,,,,,,,,-714.5840288372111,,,,,,,
1994,Malta,Malta,18.0,,,2.7273,6000.0,2200.0,-0.2900590521738318,,-0.19073344754053978,-0.12067964921330984,-0.20842537739408623,-1.1142871184088823,-0.3743000000000021,-0.7181111111111114,-0.6427886212477225,3.8415871184088823,3.101600000000002,3.4454111111111114,3.3700886212477226,-823.4600000000046,-1579.8444444444451,-1414.1349667449895,,,8451.491660499541,6823.520000000005,7579.904444444445,7414.19496674499,,,,,,,,,,,,,,,,,,,,,,,,,,-2451.431660499541,,,,,,,
1994,Mauritania,Mauritania,18.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994,Mexico,Mexico,0.0,,,4.3034,4150920.0,964572.0,0.004929608898973532,,0.031613610193833824,0.06303511172811736,0.032127914723517885,0.02111001481893382,0.2551799999999993,0.1339555555555565,0.13187690503868232,4.282289985181066,4.048220000000001,4.169444444444443,4.171523094961318,246139.48295999932,129209.77813333424,127204.77004697188,,,4130577.015586071,3904799.6618400007,4021729.3666666658,4023734.374753028,,,-0.024902936071157455,-0.024902936071157455,,,,-0.5649941563606262,,-0.6705967783927917,,,,0.0015258225612342358,,,,,-0.8754004836082458,,-0.28102365136146545,,-0.34833237528800964,,,20362.129213928634,-0.08312014,,-0.024902936,,,0.0015258226,0.0015258226
1994,Mongolia,Mongolia,37.0,,,0.7495,321900.0,429500.0,-0.2386970508492292,,-0.10589107669087608,-0.04249067402524436,-0.09401652004566498,-0.23499638325460726,-0.03326000000000029,-0.07777777777777761,-0.08876475775018333,0.9844963832546073,0.7827600000000003,0.8272777777777777,0.8382647577501834,-14285.170000000124,-33405.55555555548,-38124.46345370374,,,422841.19660785387,336195.42000000016,355315.8055555555,360034.7134537038,1.1685620546340942,-0.7074912786483765,-0.4249202013015747,-0.4249202013015747,,,1.8657598495483398,,1.0703606605529785,-0.685742974281311,0.441176176071167,,-0.5676178932189941,-0.42492038011550903,,,,0.8304850459098816,,0.5125149488449097,-0.6857433319091797,0.18534325063228607,,,,-100930.94660785381,,0.27127668,-0.4249202,1.3561996,0.48940542,-0.42492038,-0.42492038
1994,Montenegro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994,Morocco,Morocco,18.0,,,1.8111000000000002,5523210.0,3049700.0,0.3883594979042222,,0.513642921841612,0.6202941597480679,0.4638042980431604,0.5066107789200711,0.6933400000000003,0.5738444444444448,0.6145826616858359,1.304489221079929,1.1177599999999999,1.2372555555555553,1.1965173383141643,2114478.998000001,1750053.4022222233,1874292.7433432937,,,3978300.7775274594,3408832.672,3773258.2677777773,3649018.9266567067,,,-0.9896393418312073,-0.9896393418312073,,,,0.47909021377563477,,1.3818964958190918,,,,-2.25488543510437,,,,,0.2755034267902374,,0.6622238755226135,,0.9974915385246277,,,1545010.892472541,1.4381433,,-0.98963934,,,-2.2548854,-2.2548854
